@RELATION scores

@ATTRIBUTE bm25_score	 NUMERIC
@ATTRIBUTE okapi_tf_score	   NUMERIC
@ATTRIBUTE tf_idf_score	     NUMERIC
@ATTRIBUTE lm_laplace_score	       NUMERIC
@ATTRIBUTE lm_jelinik_mercer	     NUMERIC
@ATTRIBUTE Score	          REAL

@Data
18.84,0.9119,5.7,-43.1,-184.889,?
17.47,1.5428,6.37,-42.92,-184.5225,?
21.12,1.4136,6.59,-43.03,-182.9165,?
17.56,0.8077,4.6,-43.22,-187.0142,?
20.85,1.1849,6.33,-43.11,-183.3905,?
16.22,0.5719,4.57,-43.25,-187.0126,?
22.78,0.7962,6.15,-43.19,-183.5349,?
24.96,1.6013,7.5,-43.0,-181.596,?
26.46,1.9024,8.16,-42.91,-180.5189,?
7.83,0.3266,2.55,-43.39,-189.8768,?
19.87,1.1478,6.05,-43.02,-184.7225,?
24.05,2.3748,8.84,-42.39,-182.3212,?
18.15,1.0536,4.98,-43.21,-184.9338,?
10.55,1.4163,3.89,-42.99,-190.1272,?
12.93,1.6861,4.89,-42.77,-189.4238,?
12.94,0.7625,3.65,-43.31,-187.3142,?
11.32,1.1795,4.23,-43.04,-187.5104,?
10.32,1.0139,3.83,-43.13,-189.3675,?
2.38,0.0,0.82,-43.46,-192.3518,?
19.65,0.7007,5.04,-43.25,-185.1855,?
19.76,1.3095,5.99,-43.08,-184.926,?
14.98,0.939,4.26,-43.27,-188.4924,?
19.52,1.9629,7.35,-42.51,-185.493,?
21.5,0.8934,6.01,-43.12,-184.1939,?
15.92,0.9565,4.67,-43.22,-185.8772,?
19.18,2.1007,6.98,-42.72,-188.0733,?
18.5,0.6966,5.33,-43.13,-185.2802,?
13.22,0.9741,4.37,-43.26,-188.2031,?
13.48,1.1457,5.07,-42.89,-188.8841,?
13.57,0.8813,4.95,-43.09,-185.7075,?
25.63,2.0349,8.04,-42.92,-181.6634,?
21.89,1.053,5.99,-43.17,-184.6991,?
14.3,1.3698,5.05,-43.04,-186.3514,?
19.82,2.2541,7.42,-42.54,-184.6231,?
15.74,1.0318,4.49,-43.12,-188.0517,?
23.09,1.5377,7.15,-42.92,-183.4266,?
29.67,2.4246,8.16,-42.86,-182.3127,?
16.33,0.6584,4.23,-43.31,-188.2024,?
15.76,0.6556,4.16,-43.03,-190.2672,?
25.44,2.0131,7.93,-42.57,-183.2952,?
29.8,2.1552,9.21,-42.43,-181.5042,?
12.74,0.9181,3.74,-43.26,-188.165,?
25.47,1.5067,7.12,-43.14,-180.958,?
27.07,1.5512,7.74,-43.03,-181.8592,?
10.65,1.2006,3.59,-43.24,-190.6793,?
21.46,2.1675,6.75,-42.87,-187.5033,?
8.77,0.888,3.09,-43.28,-190.2844,?
9.2,1.076,3.48,-43.07,-189.7771,?
15.98,0.4954,3.94,-43.2,-188.2024,?
18.94,2.0918,6.76,-42.93,-186.1928,?
12.14,0.5425,4.38,-43.02,-188.6184,?
15.68,0.4214,3.89,-43.33,-186.9965,?
18.55,1.1718,5.64,-43.07,-185.0492,?
24.81,1.6727,7.19,-43.07,-179.1344,?
24.68,1.6051,7.2,-43.09,-182.4605,?
18.12,0.7395,4.51,-43.16,-187.9098,?
21.81,2.1065,7.14,-42.93,-183.6134,?
21.18,1.2475,6.16,-42.96,-186.2576,?
20.97,1.0466,5.88,-43.14,-182.3201,?
9.43,0.0,1.8,-43.42,-191.3696,?
15.4,1.6151,4.73,-42.83,-189.982,?
17.29,1.1243,4.55,-43.21,-189.2956,?
15.9,1.6309,5.93,-42.69,-187.2405,?
22.0,1.3482,5.91,-43.21,-182.5613,?
22.1,1.1361,6.41,-43.1,-184.5101,?
12.05,0.6173,4.1,-43.23,-187.101,?
36.84,2.9901,11.05,-42.19,-182.834,?
18.51,2.0622,6.27,-43.07,-185.2878,?
22.34,1.0376,6.14,-43.2,-183.3139,?
29.68,2.609,8.5,-42.86,-181.7409,?
10.14,0.4465,3.56,-43.21,-187.8681,?
25.2,0.7053,7.03,-42.95,-181.1573,?
19.46,1.8266,6.1,-42.96,-188.1954,?
18.26,1.7979,7.06,-42.41,-185.6965,?
16.87,0.6488,4.95,-43.18,-184.665,?
27.52,2.0539,7.84,-42.84,-184.3597,?
14.05,0.8805,4.83,-43.13,-188.2055,?
17.27,0.3358,4.77,-43.21,-183.6133,?
27.42,2.3206,8.67,-42.61,-182.8686,?
30.53,3.0066,8.68,-42.93,-180.0406,?
7.22,0.4132,2.36,-43.31,-191.3713,?
16.75,1.7554,5.87,-43.08,-186.8889,?
12.29,1.1925,4.16,-43.2,-189.3039,?
5.49,0.7634,2.25,-42.87,-192.0572,?
6.79,1.0585,2.53,-43.2,-191.1531,?
6.01,0.391,2.05,-43.4,-190.7678,?
17.99,1.003,5.37,-43.05,-185.7935,?
19.26,1.5991,7.04,-42.76,-186.2553,?
11.45,0.6272,2.66,-43.38,-189.9964,?
16.62,1.7536,5.85,-43.03,-187.5126,?
17.27,1.0803,4.55,-43.2,-185.8599,?
18.59,0.9785,5.05,-43.22,-186.5883,?
10.4,1.2041,3.96,-42.97,-190.4526,?
17.4,1.6016,5.39,-43.04,-187.8006,?
19.38,0.414,5.3,-43.18,-184.6464,?
19.88,1.2259,5.84,-43.2,-181.5108,?
27.64,1.729,8.29,-42.62,-185.0337,?
16.66,1.2601,4.29,-43.07,-187.9247,?
28.54,2.0743,8.61,-42.77,-183.5851,?
24.44,1.6989,7.54,-42.91,-183.4049,?
23.69,1.4188,6.84,-43.13,-184.2221,?
14.08,1.2524,5.1,-43.01,-188.0817,?
6.78,0.657,2.14,-43.43,-189.6023,?
14.88,1.6472,5.56,-42.68,-189.0663,?
20.01,1.174,5.8,-42.89,-188.3745,?
14.09,1.14,5.12,-42.82,-187.6384,?
1.76,0.0,0.55,-43.5,-192.7591,?
16.95,0.728,4.16,-43.33,-186.3089,?
0.0,0.0,0.0,-23.17,-48.3646,?
7.88,0.0,3.14,-22.04,-46.7546,?
3.19,0.3124,1.05,-23.0,-47.6724,?
15.43,0.0,5.59,-19.69,-46.975,?
16.36,0.0,6.13,-19.62,-46.2828,?
0.0,0.0,0.0,-23.17,-48.3652,?
14.61,0.0,5.24,-20.29,-46.5714,?
0.0,0.0,0.0,-23.17,-48.365,?
0.0,0.0,0.0,-23.17,-48.3685,?
0.0,0.0,0.0,-23.17,-48.3679,?
2.28,0.211,0.71,-23.07,-47.6781,?
2.77,0.264,0.89,-23.04,-47.6746,?
0.0,0.0,0.0,-23.17,-48.371,?
0.0,0.0,0.0,-23.17,-48.3674,?
0.0,0.0,0.0,-23.17,-48.3689,?
8.27,0.0,3.37,-21.93,-46.2869,?
6.74,0.0,2.52,-22.38,-47.2648,?
0.0,0.0,0.0,-23.17,-48.3631,?
15.21,0.0,5.62,-20.13,-46.0614,?
13.55,0.0,4.81,-20.69,-46.286,?
0.0,0.0,0.0,-23.17,-48.3654,?
0.0,0.0,0.0,-23.17,-48.3634,?
0.0,0.0,0.0,-23.17,-48.3679,?
0.0,0.0,0.0,-23.17,-48.3731,?
0.0,0.0,0.0,-23.17,-48.3613,?
2.68,0.2538,0.85,-23.05,-47.6752,?
0.0,0.0,0.0,-23.17,-48.3632,?
0.0,0.0,0.0,-23.17,-48.37,?
0.0,0.0,0.0,-23.17,-48.3711,?
0.0,0.0,0.0,-23.17,-48.3625,?
0.0,0.0,0.0,-23.17,-48.3662,?
0.0,0.0,0.0,-23.17,-48.3706,?
17.63,0.0,6.88,-19.22,-45.8786,?
4.61,0.3835,1.58,-22.72,-47.6702,?
0.0,0.0,0.0,-23.17,-48.3668,?
3.79,0.3021,1.24,-22.87,-47.6728,?
0.0,0.0,0.0,-23.17,-48.3642,?
15.33,0.0,5.58,-20.02,-46.5715,?
10.97,0.3197,3.97,-22.04,-46.2859,?
5.02,0.0,1.71,-22.71,-47.6704,?
15.98,0.0,5.89,-20.12,-45.6599,?
3.64,0.0,1.16,-22.92,-47.675,?
0.0,0.0,0.0,-23.17,-48.3678,?
6.6,0.0,2.45,-22.49,-46.9806,?
15.98,0.0,5.89,-20.12,-45.6599,?
6.55,0.0,2.42,-22.5,-46.9808,?
0.0,0.0,0.0,-23.17,-48.3654,?
0.0,0.0,0.0,-23.17,-48.3659,?
3.64,0.0,1.16,-22.92,-47.675,?
2.83,0.2709,0.91,-23.03,-47.6743,?
0.0,0.0,0.0,-23.17,-48.3691,?
0.0,0.0,0.0,-23.17,-48.3636,?
18.27,0.0,7.08,-19.49,-44.9009,?
0.0,0.0,0.0,-23.17,-48.3626,?
0.0,0.0,0.0,-23.17,-48.3657,?
0.0,0.0,0.0,-23.17,-48.3674,?
0.0,0.0,0.0,-23.17,-48.367,?
0.0,0.0,0.0,-23.17,-48.368,?
4.04,0.0,1.24,-22.14,-47.6811,?
0.0,0.0,0.0,-23.17,-48.3709,?
0.0,0.0,0.0,-23.17,-48.3679,?
9.02,0.0,3.24,-20.63,-47.6684,?
2.47,0.1836,0.75,-23.02,-47.6808,?
0.0,0.0,0.0,-23.17,-48.3671,?
8.7,0.0,3.09,-20.77,-47.6688,?
0.0,0.0,0.0,-23.17,-48.3643,?
0.0,0.0,0.0,-23.17,-48.3709,?
0.0,0.6054,0.0,-19.46,0.0,?
0.0,0.0,0.0,-23.17,-48.3691,?
5.75,0.0,2.04,-22.52,-47.6688,?
0.0,0.0,0.0,-23.17,-48.363,?
11.7,0.0,4.63,-19.69,-47.2624,?
6.68,0.1816,2.14,-22.73,-46.5824,?
6.93,0.0,2.61,-22.43,-46.7589,?
0.0,0.0,0.0,-23.17,-48.3634,?
0.0,0.0,0.0,-23.17,-48.3636,?
0.0,0.0,0.0,-23.17,-48.3642,?
6.44,0.0,2.37,-22.56,-46.7616,?
14.03,0.0,4.97,-20.42,-46.573,?
0.0,0.0,0.0,-23.17,-48.3666,?
7.31,0.0,2.82,-22.3,-46.757,?
0.0,0.0,0.0,-23.17,-48.3708,?
8.2,0.0,3.33,-21.83,-46.7533,?
7.12,0.0,2.72,-22.32,-46.9786,?
3.13,0.0,0.98,-22.98,-47.6778,?
10.79,0.0,4.13,-20.25,-47.2637,?
4.08,0.0,1.33,-22.87,-47.6732,?
3.79,0.0,1.22,-22.91,-47.6744,?
0.0,0.0,0.0,-23.17,-48.3641,?
2.97,0.2264,0.93,-22.97,-47.6769,?
8.52,0.0,3.53,-21.53,-46.7522,?
0.0,0.0,0.0,-23.17,-48.3636,?
0.0,0.0,0.0,-23.17,-48.3682,?
0.0,0.0,0.0,-23.17,-48.3701,?
4.01,0.3228,1.33,-22.84,-47.6721,?
4.62,0.3851,1.58,-22.78,-47.2707,?
0.0,0.0,0.0,-23.17,-48.3707,?
0.0,0.0,0.0,-23.17,-48.3671,?
0.0,0.0,0.0,-23.17,-48.3655,?
2.93,0.2815,0.95,-23.02,-47.6737,?
0.0,0.0,0.0,-23.17,-48.3662,?
0.0,0.0,0.0,-23.17,-48.3678,?
3.01,0.291,0.98,-23.02,-47.6733,?
7.73,0.0,3.06,-22.04,-46.9765,?
3.36,0.2619,1.08,-22.93,-47.6747,?
0.0,0.0,0.0,-23.17,-48.3685,?
0.0,0.0,0.0,-23.17,-48.3689,?
0.0,0.0,0.0,-23.17,-48.3653,?
19.0,0.0,7.51,-18.86,-45.3186,?
3.95,0.0,1.28,-22.89,-47.6737,?
0.0,0.0,0.0,-23.17,-48.3651,?
0.0,0.0,0.0,-23.17,-48.3659,?
10.27,0.0,3.39,-21.46,-46.5775,?
5.92,0.0,2.12,-22.61,-47.2673,?
7.42,0.0,2.88,-22.2,-46.9775,?
0.0,0.0,0.0,-23.17,-48.3666,?
17.43,0.0,6.63,-19.15,-46.5697,?
6.23,0.0,2.26,-22.32,-47.668,?
0.0,0.0,0.0,-23.17,-48.3701,?
0.0,0.0,0.0,-23.17,-48.3652,?
0.0,0.0,0.0,-23.17,-48.3641,?
0.0,0.0,0.0,-23.17,-48.366,?
0.0,0.0,0.0,-23.17,-48.3665,?
0.0,0.0,0.0,-23.17,-48.3637,?
0.0,0.0,0.0,-23.17,-48.3603,?
0.0,0.0,0.0,-23.17,-48.3646,?
4.24,0.0,1.39,-22.85,-47.6726,?
0.0,0.0,0.0,-23.17,-48.3665,?
7.84,0.0,3.12,-21.97,-46.9762,?
7.82,0.0,3.11,-21.74,-47.2622,?
0.0,0.0,0.0,-23.17,-48.3645,?
0.0,0.0,0.0,-23.17,-48.3633,?
0.0,0.0,0.0,-23.17,-48.3635,?
2.98,0.2874,0.97,-23.02,-47.6735,?
0.0,0.0,0.0,-23.17,-48.3664,?
0.0,0.0,0.0,-23.17,-48.3646,?
0.0,0.0,0.0,-23.17,-48.3657,?
0.0,0.0,0.0,-23.17,-48.3671,?
0.0,0.0,0.0,-23.17,-48.3678,?
0.0,0.0,0.0,-23.17,-48.3623,?
7.07,0.0,2.38,-21.34,-47.6713,?
0.0,0.0,0.0,-23.17,-48.3675,?
6.48,0.0,2.39,-22.46,-47.2655,?
14.95,0.0,5.45,-20.22,-46.2842,?
0.0,0.0,0.0,-23.17,-48.3698,?
5.83,0.0,2.08,-22.49,-47.6687,?
0.0,0.0,0.0,-23.17,-48.3709,?
0.0,0.0,0.0,-23.17,-48.365,?
0.0,0.0,0.0,-23.17,-48.364,?
0.0,0.0,0.0,-23.17,-48.3707,?
0.0,0.0,0.0,-23.17,-48.3661,?
0.0,0.0,0.0,-23.17,-48.3663,?
0.0,0.0,0.0,-23.17,-48.3656,?
0.0,0.0,0.0,-23.17,-48.3679,?
2.48,0.2318,0.78,-23.06,-47.6766,?
0.0,0.0,0.0,-23.17,-48.3686,?
6.04,0.0,2.17,-22.41,-47.6683,?
3.45,0.2696,1.11,-22.92,-47.6743,?
6.01,0.0,2.16,-22.42,-47.6684,?
15.25,0.0,5.5,-20.29,-46.1681,?
0.0,0.0,0.0,-23.17,-48.3693,?
0.0,0.0,0.0,-23.17,-48.3602,?
7.43,0.0,2.89,-22.04,-47.263,?
0.0,0.0,0.0,-23.17,-48.3606,?
0.0,0.0,0.0,-23.17,-48.364,?
0.0,0.0,0.0,-23.17,-48.3611,?
0.0,0.0,0.0,-23.17,-48.3696,?
10.61,0.2519,3.88,-22.09,-45.8835,?
5.74,0.0,2.03,-22.65,-47.2679,?
0.0,0.0,0.0,-23.17,-48.3669,?
0.0,0.0,0.0,-23.17,-48.3704,?
9.68,0.0,3.55,-20.29,-47.6677,?
0.0,0.0,0.0,-23.17,-48.3715,?
0.0,0.0,0.0,-23.17,-48.3679,?
0.0,0.0,0.0,-23.17,-48.3658,?
14.37,0.0,5.09,-20.15,-46.9757,?
0.0,0.0,0.0,-23.17,-48.3717,?
0.0,0.0,0.0,-23.17,-48.3661,?
4.9,0.0,1.66,-22.73,-47.6707,?
4.06,0.0,1.32,-22.87,-47.6733,?
0.0,0.0,0.0,-23.17,-48.3627,?
0.0,0.0,0.0,-23.17,-48.3653,?
0.0,0.0,0.0,-23.17,-48.3706,?
0.0,0.0,0.0,-23.17,-48.3619,?
7.53,0.0,2.94,-21.98,-47.2628,?
11.7,0.0,4.06,-21.23,-46.0671,?
7.3,0.0,2.47,-21.27,-47.6709,?
0.0,0.0,0.0,-23.17,-48.3713,?
0.0,0.0,0.0,-23.17,-48.3651,?
0.0,0.0,0.0,-23.17,-48.3622,?
0.0,0.0,0.0,-23.17,-48.3666,?
0.0,0.0,0.0,-23.17,-48.367,?
0.0,0.0,0.0,-23.17,-48.366,?
0.0,0.0,0.0,-23.17,-48.3675,?
3.15,0.3072,1.03,-23.0,-47.6726,?
7.83,0.0,3.11,-21.98,-46.9762,?
0.0,0.0,0.0,-23.17,-48.3624,?
6.35,0.0,2.08,-21.55,-47.6728,?
3.62,0.0,1.15,-22.93,-47.6751,?
0.0,0.0,0.0,-23.17,-48.3665,?
0.0,0.0,0.0,-23.17,-48.3687,?
7.69,0.0,2.64,-21.14,-47.6702,?
12.3,0.0,4.17,-20.81,-46.9775,?
12.6,0.0,4.34,-20.77,-46.5749,?
0.0,0.0,0.0,-23.17,-48.3684,?
0.0,0.0,0.0,-23.17,-48.367,?
0.0,0.0,0.0,-23.17,-48.368,?
0.0,0.0,0.0,-23.17,-48.3655,?
17.88,0.0,6.84,-19.46,-45.8788,?
0.0,0.0,0.0,-23.17,-48.3659,?
8.25,0.0,2.88,-20.94,-47.6694,?
7.05,0.0,2.37,-21.35,-47.6713,?
8.56,0.0,3.56,-21.59,-46.5708,?
0.0,0.0,0.0,-23.17,-48.3653,?
6.08,0.0,1.98,-21.63,-47.6734,?
16.43,0.0,6.11,-20.03,-45.6578,?
12.95,0.0,4.55,-20.87,-46.2868,?
8.73,0.0,3.1,-21.03,-47.2678,?
6.66,0.0,2.48,-22.4,-47.265,?
0.0,0.0,0.0,-23.17,-48.3624,?
9.36,0.2874,3.21,-22.38,-46.5749,?
14.83,0.0,5.3,-19.96,-46.9754,?
6.54,0.0,2.41,-22.51,-46.9809,?
0.0,0.0,0.0,-23.17,-48.3643,?
0.0,0.0,0.0,-23.17,-48.3669,?
4.36,0.0,1.44,-22.83,-47.6722,?
5.97,0.0,2.14,-22.6,-47.2671,?
0.0,0.0,0.0,-23.17,-48.3647,?
0.0,0.0,0.0,-23.17,-48.3706,?
0.0,0.0,0.0,-23.17,-48.3693,?
7.6,0.0,2.98,-22.22,-46.5753,?
0.0,0.0,0.0,-23.17,-48.3707,?
6.59,0.0,2.44,-22.43,-47.2652,?
13.74,0.0,4.8,-20.37,-46.9762,?
0.0,0.0,0.0,-23.17,-48.3655,?
0.0,0.0,0.0,-23.17,-48.3643,?
0.0,0.0,0.0,-23.17,-48.3621,?
4.95,0.0,1.68,-22.72,-47.6706,?
0.0,0.0,0.0,-23.17,-48.3705,?
5.36,0.0,1.86,-22.72,-47.2694,?
16.62,0.0,6.17,-20.03,-45.5942,?
20.0,0.0,8.03,0.0,-44.8093,?
13.36,0.0,4.63,-20.78,-46.171,?
0.0,0.0,0.0,-23.17,-48.3695,?
6.69,0.0,2.49,-22.39,-47.2649,?
7.82,0.0,3.11,-22.07,-46.7548,?
13.35,0.0,4.63,-20.79,-46.171,?
6.54,0.0,2.42,-22.44,-47.2653,?
11.65,0.0,3.94,-20.99,-46.5765,?
0.0,0.0,0.0,-23.17,-48.3687,?
4.03,0.0,1.31,-22.88,-47.6734,?
10.08,0.0,3.76,-20.56,-47.2649,?
6.28,0.0,2.29,-22.57,-46.9821,?
0.0,0.0,0.0,-23.17,-48.3713,?
13.83,0.0,4.88,-20.79,-45.6625,?
0.0,0.0,0.0,-23.17,-48.3638,?
0.0,0.0,0.0,-23.17,-48.3669,?
13.83,0.0,4.88,-20.79,-45.6625,?
0.0,0.0,0.0,-23.17,-48.3639,?
0.0,0.0,0.0,-23.17,-48.3659,?
8.58,0.0,3.56,-21.46,-46.752,?
11.48,0.0,3.83,-21.02,-46.9784,?
0.0,0.0,0.0,-23.17,-48.3629,?
0.0,0.0,0.0,-23.17,-48.3674,?
0.0,0.0,0.0,-23.17,-48.3664,?
8.11,0.0,3.28,-21.96,-46.5728,?
0.0,0.0,0.0,-23.17,-48.3657,?
0.0,0.0,0.0,-23.17,-48.3681,?
9.17,0.2636,3.23,-22.41,-46.2883,?
0.0,0.0,0.0,-23.17,-48.3651,?
0.0,0.0,0.0,-23.17,-48.3639,?
0.0,0.0,0.0,-23.17,-48.3657,?
7.92,0.0,3.17,-21.91,-46.9759,?
8.23,0.0,3.35,-21.96,-46.2872,?
0.0,0.0,0.0,-23.17,-48.3682,?
0.0,0.0,0.0,-23.17,-48.3642,?
0.0,0.0,0.0,-23.17,-48.3705,?
0.0,0.0,0.0,-23.17,-48.3644,?
10.95,0.0,4.21,-20.17,-47.2635,?
18.85,0.0,7.37,-18.91,-45.8772,?
0.0,0.0,0.0,-23.17,-48.3707,?
0.0,0.0,0.0,-23.17,-48.3651,?
9.79,0.3889,3.36,-22.22,-46.977,?
10.36,0.0,3.9,-20.44,-47.2644,?
5.08,0.0,1.74,-22.7,-47.6702,?
0.0,0.0,0.0,-23.17,-48.3707,?
0.0,0.0,0.0,-23.17,-48.3671,?
6.28,0.0,2.29,-22.52,-47.2661,?
0.0,0.0,0.0,-23.17,-48.3662,?
0.0,0.0,0.0,-23.17,-48.3674,?
0.0,0.0,0.0,-23.17,-48.3696,?
0.0,0.0,0.0,-23.17,-48.364,?
0.0,0.0,0.0,-23.17,-48.3668,?
5.57,0.0,1.78,-21.76,-47.6748,?
14.36,0.0,5.09,-20.63,-45.3781,?
19.52,0.2068,7.12,-19.94,-44.1231,?
11.43,0.0,3.9,-21.27,-46.2895,?
0.0,0.0,0.0,-23.17,-48.3688,?
14.28,0.0,5.08,-20.67,-45.6615,?
8.06,0.0,2.8,-21.01,-47.6697,?
12.7,0.0,4.44,-20.94,-46.2872,?
5.66,0.0,2.0,-22.67,-47.2682,?
11.84,0.3305,4.63,-21.58,-45.5923,?
0.0,0.0,0.0,-23.17,-48.3657,?
0.0,0.0,0.0,-23.17,-48.3611,?
8.89,0.0,3.18,-20.69,-47.6686,?
8.11,0.3443,2.72,-22.58,-46.9782,?
0.0,0.0,0.0,-23.17,-48.3694,?
4.21,0.0,1.38,-22.85,-47.6728,?
7.98,0.0,2.76,-21.04,-47.6698,?
4.31,0.0,1.42,-22.87,-47.275,?
8.15,0.0,3.3,-22.07,-45.8091,?
14.18,0.0,5.33,-20.41,-45.3718,?
2.87,0.2177,0.9,-22.98,-47.6776,?
0.0,0.0,0.0,-23.17,-48.3644,?
0.0,0.0,0.0,-23.17,-48.3681,?
0.0,0.0,0.0,-23.17,-48.3666,?
0.0,0.0,0.0,-23.17,-48.3604,?
9.91,0.0,3.67,-20.14,-47.6675,?
0.0,0.0,0.0,-23.17,-48.3641,?
6.06,0.0,2.18,-22.4,-47.6683,?
18.95,0.0,7.47,-19.07,-45.4736,?
0.0,0.0,0.0,-23.17,-48.367,?
0.0,0.0,0.0,-23.17,-48.367,?
7.58,0.0,2.59,-21.18,-47.6704,?
12.87,0.0,4.52,-20.89,-46.287,?
0.0,0.0,0.0,-23.17,-48.3639,?
10.64,0.4862,3.84,-21.93,-46.9751,?
0.0,0.0,0.0,-23.17,-48.3651,?
0.0,0.0,0.0,-23.17,-48.3671,?
6.75,0.0,2.52,-22.45,-46.98,?
0.0,0.0,0.0,-23.17,-48.3667,?
14.52,0.0,5.2,-20.28,-46.5724,?
11.8,0.2709,4.04,-20.89,-46.5756,?
0.0,0.0,0.0,-23.17,-48.367,?
0.0,0.0,0.0,-23.17,-48.3677,?
0.0,0.0,0.0,-23.17,-48.3695,?
0.0,0.0,0.0,-23.17,-48.3721,?
2.13,0.1949,0.66,-23.08,-47.6796,?
0.0,0.0,0.0,-23.17,-48.3672,?
11.8,0.2709,4.04,-20.89,-46.5756,?
0.0,0.0,0.0,-23.17,-48.3649,?
16.87,0.0,6.34,-19.43,-46.5701,?
13.09,0.0,4.51,-20.58,-46.9768,?
0.0,0.0,0.0,-23.17,-48.3691,?
0.0,0.0,0.0,-23.17,-48.367,?
6.55,0.0,2.42,-22.44,-47.2653,?
7.5,0.0,2.92,-22.0,-47.2629,?
0.0,0.0,0.0,-23.17,-48.3653,?
0.0,0.0,0.0,-23.17,-48.3651,?
13.5,0.0,4.79,-20.71,-46.286,?
5.9,0.0,2.11,-22.61,-47.2674,?
0.0,0.0,0.0,-23.17,-48.3626,?
0.0,0.0,0.0,-23.17,-48.365,?
5.94,0.5061,1.89,-22.82,-46.9821,?
0.0,0.0,0.0,-23.17,-48.3737,?
0.0,0.0,0.0,-23.17,-48.3661,?
3.73,0.0,1.2,-22.91,-47.6746,?
0.0,0.0,0.0,-23.17,-48.3639,?
0.0,0.0,0.0,-23.17,-48.3627,?
0.0,0.0,0.0,-23.17,-48.3616,?
8.83,0.0,3.15,-20.99,-47.2676,?
0.0,0.0,0.0,-23.17,-48.3642,?
18.93,0.2869,6.72,-20.08,-45.1886,?
11.89,0.3683,4.04,-21.03,-46.1729,?
7.6,0.0,2.6,-21.34,-47.271,?
7.44,0.0,2.89,-22.04,-47.263,?
11.44,0.3511,3.85,-21.13,-46.1739,?
0.0,0.0,0.0,-23.17,-48.3701,?
0.0,0.0,0.0,-23.17,-48.3635,?
5.12,0.4384,1.8,-22.58,-47.669,?
0.0,0.0,0.0,-23.17,-48.3605,?
0.0,0.0,0.0,-23.17,-48.3668,?
0.0,0.0,0.0,-23.17,-48.3676,?
0.0,0.0,0.0,-23.17,-48.3663,?
0.0,0.0,0.0,-23.17,-48.3721,?
9.16,0.0,3.46,-16.23,-45.3708,?
8.65,0.6018,3.42,-16.08,-45.6543,?
11.87,0.4002,4.45,-16.0,-45.1849,?
13.18,0.5878,5.25,-15.02,-44.581,?
11.64,0.4417,4.48,-15.5,-44.8703,?
11.05,0.7117,4.24,-15.2,-45.7274,?
13.07,0.6857,5.05,-15.96,-43.3961,?
12.93,0.6829,4.31,-15.92,-45.592,?
2.9,0.0,0.96,-16.61,-47.6719,?
12.13,0.4891,4.6,-15.72,-45.5887,?
3.25,0.203,0.99,-16.65,-46.9857,?
13.51,0.6251,4.65,-15.84,-44.2749,?
6.38,0.2562,2.02,-16.57,-46.2887,?
9.6,0.2732,3.38,-16.36,-45.1892,?
12.52,0.5788,4.8,-15.92,-43.8012,?
4.16,0.0,1.52,-16.51,-46.9816,?
0.0,0.0,0.0,-16.72,-48.3621,?
4.44,0.0,1.4,-16.61,-46.9832,?
6.93,0.326,2.58,-16.31,-46.0625,?
9.32,0.0,3.55,-16.2,-45.3703,?
5.36,0.0,2.17,-16.23,-46.4195,?
8.93,0.2956,3.1,-16.37,-45.5937,?
9.58,0.8735,4.13,0.0,-46.4147,?
5.35,0.0,2.16,-16.23,-46.4195,?
5.09,0.0,1.64,-16.58,-46.9809,?
10.2,0.0,4.03,-16.01,-44.9641,?
0.0,0.0,0.0,-16.72,-48.3616,?
5.42,0.0,1.79,-16.57,-46.5782,?
0.0,0.0,0.0,-16.72,-48.3684,?
3.32,0.0,1.13,-16.57,-47.6702,?
8.54,0.0,3.19,-16.26,-45.3238,?
5.72,0.3424,1.96,-16.54,-45.8868,?
0.0,0.0,0.0,-16.72,-48.3642,?
0.0,0.0,0.0,-16.72,-48.3656,?
0.0,0.0,0.0,-16.72,-48.3652,?
0.0,0.0,0.0,-16.72,-48.3668,?
12.74,0.3632,4.97,-15.79,-44.2696,?
2.15,0.0,0.67,-16.66,-47.6768,?
4.74,0.4099,1.56,-16.6,-46.5763,?
0.0,0.0,0.0,-16.72,-48.3673,?
12.77,0.4435,4.95,-15.9,-43.4615,?
0.0,0.0,0.0,-16.72,-48.3698,?
7.27,0.2815,2.82,-16.27,-45.4765,?
7.52,0.5061,2.5,-16.52,-45.5957,?
2.52,0.0,0.81,-16.64,-47.6741,?
6.69,0.0,2.29,-16.46,-46.977,?
2.32,0.0,0.74,-16.65,-47.6754,?
0.0,0.0,0.0,-16.72,-48.3667,?
2.86,0.0,0.94,-16.64,-47.6723,?
14.22,0.5715,5.74,-15.57,0.0,?
0.0,0.0,0.0,-16.72,-48.3668,?
10.79,0.3673,4.0,-16.03,-45.1858,?
2.79,0.0,0.92,-16.62,-47.6725,?
2.34,0.0,0.74,-16.65,-47.6753,?
13.27,0.5506,5.18,-15.91,-43.2425,?
12.75,0.4946,4.89,-15.97,-44.0475,?
10.31,0.0,4.1,-16.02,-44.274,?
10.91,0.2071,4.1,-16.19,-43.6895,?
10.86,0.0,4.42,-15.47,-45.5887,?
0.0,0.0,0.0,-16.72,-48.3632,?
0.0,0.0,0.0,-16.72,-48.3704,?
7.74,0.0,2.89,-16.25,-45.728,?
6.89,0.0,2.4,-16.44,-46.5735,?
0.0,0.0,0.0,-16.72,-48.3636,?
0.0,0.0,0.0,-16.72,-48.3688,?
